.chain,.iteration,.draw,.variable,.value,type
1,196,196,muR,-1.5746022013050114,Priors
1,197,197,muR,-1.619102400563083,Priors
1,198,198,muR,-1.8374330402539152,Priors
1,199,199,muR,-1.8243185967931663,Priors
1,200,200,muR,-1.8551633666674447,Priors
1,201,201,muR,-1.9292502792254096,Priors
1,202,202,muR,-1.9961993902320054,Priors
1,203,203,muR,-1.9925356789126694,Priors
1,204,204,muR,-1.848234217869525,Priors
1,205,205,muR,-1.8776950754023833,Priors
1,206,206,muR,-1.7686428040341058,Priors
1,207,207,muR,-1.6614637937341878,Priors
1,208,208,muR,-1.6911668811440441,Priors
1,209,209,muR,-1.7987321010824622,Priors
1,210,210,muR,-1.7972837603985672,Priors
1,211,211,muR,-1.7580972103923673,Priors
1,212,212,muR,-1.9931835487098668,Priors
1,213,213,muR,-1.8556375965951561,Priors
1,214,214,muR,-1.8925361223390846,Priors
1,215,215,muR,-1.787432060561518,Priors
1,216,216,muR,-1.8348166392379723,Priors
1,217,217,muR,-1.7225988779622585,Priors
1,218,218,muR,-1.7853139561091678,Priors
1,219,219,muR,-2.0279057467442323,Priors
1,220,220,muR,-1.9281222057647802,Priors
1,221,221,muR,-1.9451651136925843,Priors
1,222,222,muR,-2.0727034603773573,Priors
1,223,223,muR,-2.071862715264527,Priors
1,224,224,muR,-2.0295975191110194,Priors
1,225,225,muR,-1.7989468776169073,Priors
1,226,226,muR,-1.6966876022220363,Priors
1,227,227,muR,-1.7459158392884382,Priors
1,228,228,muR,-1.8499445285945169,Priors
1,229,229,muR,-1.6207369645459055,Priors
1,230,230,muR,-1.6770657393585546,Priors
1,231,231,muR,-1.702545034021986,Priors
1,232,232,muR,-1.756634863286098,Priors
1,233,233,muR,-1.8203359639595433,Priors
1,234,234,muR,-1.7631505516134478,Priors
1,235,235,muR,-1.7807841169849226,Priors
1,236,236,muR,-1.8126259865760428,Priors
1,237,237,muR,-1.8335880279379608,Priors
1,238,238,muR,-1.8650170996965223,Priors
1,239,239,muR,-1.770731331433278,Priors
1,240,240,muR,-1.880151319618024,Priors
1,241,241,muR,-1.684609741348182,Priors
1,242,242,muR,-1.6616878769699213,Priors
1,243,243,muR,-1.7042870316806615,Priors
1,244,244,muR,-1.648695780663806,Priors
1,245,245,muR,-1.6470339570239645,Priors
1,246,246,muR,-1.70334933406311,Priors
1,247,247,muR,-1.8233719139392857,Priors
1,248,248,muR,-1.8111213830288924,Priors
1,249,249,muR,-1.6986494267252394,Priors
1,250,250,muR,-1.6846424820946564,Priors
1,251,251,muR,-1.4711821230928392,Priors
1,252,252,muR,-1.4597619498320016,Priors
1,253,253,muR,-1.5757903169233072,Priors
1,254,254,muR,-1.3754073647659881,Priors
1,255,255,muR,-1.4135382895307302,Priors
1,256,256,muR,-1.446780453598301,Priors
1,257,257,muR,-1.6111372380774815,Priors
1,258,258,muR,-1.5818914745330863,Priors
1,259,259,muR,-1.5879097396605608,Priors
1,260,260,muR,-1.7062753815484606,Priors
1,261,261,muR,-1.6820818604752235,Priors
1,262,262,muR,-1.8021983938014394,Priors
1,263,263,muR,-1.846564097818854,Priors
1,264,264,muR,-1.6826942412949448,Priors
1,265,265,muR,-1.825068894861045,Priors
1,266,266,muR,-1.6453052883136978,Priors
1,267,267,muR,-1.8312993065108554,Priors
1,268,268,muR,-1.8347304971610328,Priors
1,269,269,muR,-1.8766255641145146,Priors
1,270,270,muR,-1.8645984411830832,Priors
1,271,271,muR,-1.7771411280136,Priors
1,272,272,muR,-1.8261984979316717,Priors
1,273,273,muR,-1.6441579629243517,Priors
1,274,274,muR,-1.6577732183588434,Priors
1,275,275,muR,-1.6782323942387922,Priors
1,276,276,muR,-1.7937449133247543,Priors
1,277,277,muR,-1.6183766741307146,Priors
1,278,278,muR,-1.657810961986009,Priors
1,279,279,muR,-1.5854051362175439,Priors
1,280,280,muR,-1.6117078973560888,Priors
1,281,281,muR,-1.4733520691097888,Priors
1,282,282,muR,-1.48780063565787,Priors
1,283,283,muR,-1.5475390239580478,Priors
1,284,284,muR,-1.4232020668802101,Priors
1,285,285,muR,-1.287855451707173,Priors
1,286,286,muR,-1.4771398278254382,Priors
1,287,287,muR,-1.5907655377095988,Priors
1,288,288,muR,-1.7581521325258234,Priors
1,289,289,muR,-1.8542722609564375,Priors
1,290,290,muR,-1.9834090810530078,Priors
1,291,291,muR,-1.9133694089575461,Priors
1,292,292,muR,-1.8678414868618236,Priors
1,293,293,muR,-1.8668917566631664,Priors
1,294,294,muR,-1.833476171361556,Priors
1,295,295,muR,-1.982229280782957,Priors
1,296,296,muR,-1.9730761083938158,Priors
1,297,297,muR,-2.0244941049194574,Priors
1,298,298,muR,-2.1136429256751907,Priors
1,299,299,muR,-2.126238669852219,Priors
1,300,300,muR,-2.234278566307385,Priors
1,301,301,muR,-2.2591973212214924,Priors
1,302,302,muR,-2.435021568631675,Priors
1,303,303,muR,-2.5206262611169774,Priors
1,304,304,muR,-2.575665813340353,Priors
1,305,305,muR,-2.623197131630201,Priors
1,306,306,muR,-2.486643165772609,Priors
1,307,307,muR,-2.3517940269506488,Priors
1,308,308,muR,-2.249598181516995,Priors
1,309,309,muR,-2.149299119316238,Priors
1,310,310,muR,-2.1429919579107946,Priors
1,311,311,muR,-1.9951061058218507,Priors
1,312,312,muR,-1.8166510426467244,Priors
1,313,313,muR,-1.8703216534276965,Priors
1,314,314,muR,-1.8961055787720367,Priors
1,315,315,muR,-1.9271296189817724,Priors
1,316,316,muR,-1.9400300331200442,Priors
1,317,317,muR,-2.0252181789677848,Priors
1,318,318,muR,-2.0185798366992054,Priors
1,319,319,muR,-2.168374671724429,Priors
1,320,320,muR,-2.2239212071201147,Priors
1,321,321,muR,-2.3126454404614796,Priors
1,322,322,muR,-2.3457611735123503,Priors
1,323,323,muR,-2.2780531326650806,Priors
1,324,324,muR,-2.205297363368886,Priors
1,325,325,muR,-2.1747497427216302,Priors
1,326,326,muR,-2.1233641816166338,Priors
1,327,327,muR,-2.1233611520587967,Priors
1,328,328,muR,-2.1423211810001677,Priors
1,329,329,muR,-2.1145611826029382,Priors
1,330,330,muR,-2.0621301033225437,Priors
1,331,331,muR,-2.06929049027148,Priors
1,332,332,muR,-2.1107172587538066,Priors
1,333,333,muR,-2.068461712395888,Priors
1,334,334,muR,-1.849428144977733,Priors
1,335,335,muR,-1.8653020834063878,Priors
1,336,336,muR,-1.9107480283203504,Priors
1,337,337,muR,-1.881177606845879,Priors
1,338,338,muR,-1.8195634196254646,Priors
1,339,339,muR,-1.7153167784163927,Priors
1,340,340,muR,-1.6664783675026296,Priors
1,341,341,muR,-1.6185120354746023,Priors
1,342,342,muR,-1.484202318829129,Priors
1,343,343,muR,-1.459819354624172,Priors
1,344,344,muR,-1.499574581599768,Priors
1,345,345,muR,-1.4015923632761673,Priors
1,346,346,muR,-1.4431958688229038,Priors
1,347,347,muR,-1.4963181927497513,Priors
1,348,348,muR,-1.5327983158156966,Priors
1,349,349,muR,-1.4425034578494524,Priors
1,350,350,muR,-1.2591787203855385,Priors
1,351,351,muR,-1.2745007833659165,Priors
1,352,352,muR,-1.2836200980941836,Priors
1,353,353,muR,-1.4637508301788904,Priors
1,354,354,muR,-1.5850493947346513,Priors
1,355,355,muR,-1.6342281941999868,Priors
1,356,356,muR,-1.5724132999067522,Priors
1,357,357,muR,-1.5966910406550492,Priors
1,358,358,muR,-1.4918628217571568,Priors
1,359,359,muR,-1.5043325886350516,Priors
1,360,360,muR,-1.4331480646247872,Priors
1,361,361,muR,-1.4827309874051746,Priors
1,362,362,muR,-1.5423281252692893,Priors
1,363,363,muR,-1.660018208249005,Priors
1,364,364,muR,-1.5809999071149097,Priors
1,365,365,muR,-1.3986967794827896,Priors
1,366,366,muR,-1.510314510451463,Priors
1,367,367,muR,-1.5428192073270035,Priors
1,368,368,muR,-1.6639462415521185,Priors
1,369,369,muR,-1.6866968052760065,Priors
1,370,370,muR,-1.6477010471723614,Priors
1,371,371,muR,-1.7392583918460789,Priors
1,372,372,muR,-1.6217404219520053,Priors
1,373,373,muR,-1.568396588255489,Priors
1,374,374,muR,-1.442411518535532,Priors
1,375,375,muR,-1.4835827919499809,Priors
1,376,376,muR,-1.643119376532016,Priors
1,377,377,muR,-1.4457658400569708,Priors
1,378,378,muR,-1.474036562300262,Priors
1,379,379,muR,-1.528690510618354,Priors
1,380,380,muR,-1.5997016326904727,Priors
1,381,381,muR,-1.5860001462032136,Priors
1,382,382,muR,-1.5249280165788583,Priors
1,383,383,muR,-1.6048482262848642,Priors
1,384,384,muR,-1.6379873100329596,Priors
1,385,385,muR,-1.594475797147546,Priors
1,386,386,muR,-1.5442271607548883,Priors
1,387,387,muR,-1.5932126363864887,Priors
1,388,388,muR,-1.5128127863552796,Priors
1,389,389,muR,-1.495602356937117,Priors
1,390,390,muR,-1.6436883154526134,Priors
1,391,391,muR,-1.6248008681407893,Priors
1,392,392,muR,-1.5999956676118192,Priors
1,393,393,muR,-1.56646052786039,Priors
1,394,394,muR,-1.4951386681196566,Priors
1,395,395,muR,-1.4102659671052171,Priors
1,396,396,muR,-1.3293795586998902,Priors
1,397,397,muR,-1.2046912086097024,Priors
1,398,398,muR,-1.2551341208969664,Priors
1,399,399,muR,-1.3227897204814827,Priors
1,400,400,muR,-1.273227357839397,Priors
1,401,401,muR,-1.1867615059557217,Priors
1,402,402,muR,-1.253492449577041,Priors
1,403,403,muR,-1.105746270975183,Priors
1,404,404,muR,-1.0119400665322318,Priors
1,405,405,muR,-1.070989646512133,Priors
1,406,406,muR,-1.197723945300146,Priors
1,407,407,muR,-1.3427674922999249,Priors
1,408,408,muR,-1.2327594551957246,Priors
1,409,409,muR,-1.3389816868743416,Priors
1,410,410,muR,-1.2914785347771285,Priors
1,411,411,muR,-1.4371406304230907,Priors
1,412,412,muR,-1.3367100134713978,Priors
1,413,413,muR,-1.2094428133394697,Priors
1,414,414,muR,-1.3192557033825865,Priors
1,415,415,muR,-1.2527744643315886,Priors
1,416,416,muR,-1.3310595470923012,Priors
1,417,417,muR,-1.3305808493480114,Priors
1,418,418,muR,-1.3554005045088298,Priors
1,419,419,muR,-1.2363278962083968,Priors
1,420,420,muR,-1.263921911752652,Priors
1,421,421,muR,-1.1848753561496497,Priors
1,422,422,muR,-1.2462264014166202,Priors
1,423,423,muR,-1.2464214146076784,Priors
1,424,424,muR,-1.4760710424293666,Priors
1,425,425,muR,-1.475099770669251,Priors
1,426,426,muR,-1.6388859711819834,Priors
1,427,427,muR,-1.4802125581322727,Priors
1,428,428,muR,-1.4927012737113659,Priors
1,429,429,muR,-1.6224243434669419,Priors
1,430,430,muR,-1.6305553673780513,Priors
1,431,431,muR,-1.6982751301475403,Priors
1,432,432,muR,-1.7041311894970887,Priors
1,433,433,muR,-1.768257009575209,Priors
1,434,434,muR,-1.7069203904681354,Priors
1,435,435,muR,-1.7296431060185178,Priors
1,436,436,muR,-1.6978977002450553,Priors
1,437,437,muR,-1.5592860935093016,Priors
1,438,438,muR,-1.4659952604343929,Priors
1,439,439,muR,-1.3017928026081615,Priors
1,440,440,muR,-1.3965311507621647,Priors
1,441,441,muR,-1.5199917287256695,Priors
1,442,442,muR,-1.5453785963244462,Priors
1,443,443,muR,-1.6805206685965364,Priors
1,444,444,muR,-1.592735795177086,Priors
1,445,445,muR,-1.5976391016039875,Priors
1,446,446,muR,-1.727921813346854,Priors
1,447,447,muR,-1.9225881655186323,Priors
1,448,448,muR,-1.972766768486598,Priors
1,449,449,muR,-1.8768749568074872,Priors
1,450,450,muR,-1.922008429831626,Priors
1,451,451,muR,-1.9347995088012753,Priors
1,452,452,muR,-2.166065578296014,Priors
1,453,453,muR,-2.2159265150528817,Priors
1,454,454,muR,-2.137639198848599,Priors
1,455,455,muR,-1.9098716722164792,Priors
1,456,456,muR,-2.0377982841328066,Priors
1,457,457,muR,-2.254244912734939,Priors
1,458,458,muR,-2.0623283609969554,Priors
1,459,459,muR,-2.058688626718052,Priors
1,460,460,muR,-1.813652280734288,Priors
1,461,461,muR,-1.924854783325885,Priors
1,462,462,muR,-2.040346196049907,Priors
1,463,463,muR,-1.9519130410274053,Priors
1,464,464,muR,-1.891682637323115,Priors
1,465,465,muR,-1.849172525596608,Priors
1,466,466,muR,-1.8805899584255832,Priors
1,467,467,muR,-1.783333278340107,Priors
1,468,468,muR,-1.7932412271471778,Priors
1,469,469,muR,-1.7857525917408736,Priors
1,470,470,muR,-1.9186821777918353,Priors
1,471,471,muR,-2.010078321835173,Priors
1,472,472,muR,-2.0540579665522776,Priors
1,473,473,muR,-2.0984755955127006,Priors
1,474,474,muR,-1.9173081574285427,Priors
1,475,475,muR,-2.0966425883353077,Priors
1,476,476,muR,-2.1342799139077084,Priors
1,477,477,muR,-2.0611923984021874,Priors
1,478,478,muR,-1.9141178909862284,Priors
1,479,479,muR,-2.1374688002185738,Priors
1,480,480,muR,-2.115138577351346,Priors
1,481,481,muR,-2.0702881921178125,Priors
1,482,482,muR,-2.0574037435084582,Priors
1,483,483,muR,-2.0219817716646467,Priors
1,484,484,muR,-1.9889682994822273,Priors
1,485,485,muR,-2.2503943837608076,Priors
1,486,486,muR,-2.1277442103696194,Priors
1,487,487,muR,-2.3357179865186923,Priors
1,488,488,muR,-2.2380183091571357,Priors
1,489,489,muR,-2.3715593576265728,Priors
1,490,490,muR,-2.480176961400922,Priors
1,491,491,muR,-2.5103817976699214,Priors
1,492,492,muR,-2.635441361195567,Priors
1,493,493,muR,-2.6430247914541893,Priors
1,494,494,muR,-2.558278354174427,Priors
1,495,495,muR,-2.460489092152705,Priors
1,496,496,muR,-2.4491609183988245,Priors
1,497,497,muR,-2.323427288989797,Priors
1,498,498,muR,-2.3587528784019534,Priors
1,499,499,muR,-2.4777494231057577,Priors
1,500,500,muR,-2.410231921668656,Priors
1,501,501,muR,-2.309699230806311,Priors
1,502,502,muR,-2.300174687724728,Priors
1,503,503,muR,-2.1573637872353224,Priors
1,504,504,muR,-2.2820252862482033,Priors
1,505,505,muR,-2.2165381440909235,Priors
1,506,506,muR,-2.1609864423775336,Priors
1,507,507,muR,-1.9634861710636533,Priors
1,508,508,muR,-1.9453655086693236,Priors
1,509,509,muR,-1.911487567003917,Priors
1,510,510,muR,-1.7941829321820806,Priors
1,511,511,muR,-1.8529006028508372,Priors
1,512,512,muR,-1.867902248475801,Priors
1,513,513,muR,-1.9658481902678941,Priors
1,514,514,muR,-1.9503255404914233,Priors
1,515,515,muR,-1.9482546851236922,Priors
1,516,516,muR,-1.8805195710989737,Priors
1,517,517,muR,-1.8726373170501727,Priors
1,518,518,muR,-1.9528823123556545,Priors
1,519,519,muR,-1.9024130167472628,Priors
1,520,520,muR,-1.792263187673143,Priors
1,521,521,muR,-1.910823295500099,Priors
1,522,522,muR,-1.7994843912083047,Priors
1,523,523,muR,-1.8081995296901212,Priors
1,524,524,muR,-1.818078011956164,Priors
1,525,525,muR,-1.7553764486844223,Priors
1,526,526,muR,-1.7581354898919814,Priors
1,527,527,muR,-1.8888467548861518,Priors
1,528,528,muR,-1.9525472418932843,Priors
1,529,529,muR,-1.948809157835293,Priors
1,530,530,muR,-2.034170955656412,Priors
1,531,531,muR,-1.9621588153513763,Priors
1,532,532,muR,-1.812134946122359,Priors
1,533,533,muR,-1.9243779226104063,Priors
1,534,534,muR,-1.7273505082232963,Priors
1,535,535,muR,-1.7241776463789287,Priors
1,536,536,muR,-1.7284904396425642,Priors
1,537,537,muR,-1.6596845855496045,Priors
1,538,538,muR,-1.4870712010247649,Priors
1,539,539,muR,-1.5189488875979926,Priors
1,540,540,muR,-1.4931377116788984,Priors
2,1,541,muR,-2.189145005666652,Priors
2,2,542,muR,-2.3443829856334863,Priors
2,3,543,muR,-2.2780408704330766,Priors
2,4,544,muR,-2.0277555800941243,Priors
2,5,545,muR,-2.010538493088502,Priors
2,6,546,muR,-1.7958407669846719,Priors
2,7,547,muR,-1.6495285655969196,Priors
2,8,548,muR,-1.4728501758657049,Priors
2,9,549,muR,-1.3467950589195827,Priors
2,10,550,muR,-1.2101694690254607,Priors
2,11,551,muR,-1.3471833009710468,Priors
2,12,552,muR,-1.3131126147420473,Priors
2,13,553,muR,-1.4075702914161352,Priors
2,14,554,muR,-1.417642268924095,Priors
2,15,555,muR,-1.3439827844848382,Priors
2,16,556,muR,-1.3473768687919854,Priors
2,17,557,muR,-1.2095051244907582,Priors
2,18,558,muR,-1.139018954733203,Priors
2,19,559,muR,-1.1655956201566995,Priors
2,20,560,muR,-1.3000971913644321,Priors
2,21,561,muR,-1.3582271817257232,Priors
2,22,562,muR,-1.3073376895825783,Priors
2,23,563,muR,-1.4096792715657724,Priors
2,24,564,muR,-1.3476375374075604,Priors
2,25,565,muR,-1.5299187693990297,Priors
2,26,566,muR,-1.550853704545483,Priors
2,27,567,muR,-1.6158655714039813,Priors
2,28,568,muR,-1.6518912027797883,Priors
2,29,569,muR,-1.7058646650073295,Priors
2,30,570,muR,-1.843207847925153,Priors
2,31,571,muR,-1.877030398091089,Priors
2,32,572,muR,-1.9424435010759544,Priors
2,33,573,muR,-2.0052595471604,Priors
2,34,574,muR,-1.9986265640285632,Priors
2,35,575,muR,-2.122694448178212,Priors
2,36,576,muR,-2.0481876369554324,Priors
2,37,577,muR,-2.2057268424766336,Priors
2,38,578,muR,-2.1718675081169474,Priors
2,39,579,muR,-2.1237915647133847,Priors
2,40,580,muR,-2.058611623373144,Priors
2,41,581,muR,-2.077093155773808,Priors
2,42,582,muR,-2.146978498980685,Priors
2,43,583,muR,-2.1538195722666416,Priors
2,44,584,muR,-2.276357577167653,Priors
2,45,585,muR,-2.2215214138656494,Priors
2,46,586,muR,-2.2035729973646863,Priors
2,47,587,muR,-2.318622948765348,Priors
2,48,588,muR,-2.333956676256642,Priors
2,49,589,muR,-2.2833090000600635,Priors
2,50,590,muR,-2.1742913172731106,Priors
2,51,591,muR,-2.1674717188070844,Priors
2,52,592,muR,-2.1224439363991476,Priors
2,53,593,muR,-2.1637596435847986,Priors
2,54,594,muR,-2.217275526721367,Priors
2,55,595,muR,-2.0320292729601217,Priors
2,56,596,muR,-2.118408878186848,Priors
2,57,597,muR,-2.1535191835745446,Priors
2,58,598,muR,-2.0684849806668493,Priors
2,59,599,muR,-1.9557134566946848,Priors
2,60,600,muR,-1.8780694688128758,Priors
2,61,601,muR,-2.02199769254905,Priors
2,62,602,muR,-2.0696356172096437,Priors
2,63,603,muR,-2.1008323471640407,Priors
2,64,604,muR,-1.904631825752166,Priors
2,65,605,muR,-1.986849847305719,Priors
2,66,606,muR,-1.9715480690153115,Priors
2,67,607,muR,-1.8623264192417077,Priors
2,68,608,muR,-1.8417140763352031,Priors
2,69,609,muR,-1.9239159878699739,Priors
2,70,610,muR,-1.8893190380815836,Priors
2,71,611,muR,-1.9892156365869786,Priors
2,72,612,muR,-1.7097007976659873,Priors
2,73,613,muR,-1.7231988985197026,Priors
2,74,614,muR,-1.635122523869934,Priors
2,75,615,muR,-1.7969313711916337,Priors
2,76,616,muR,-1.8288007773330308,Priors
2,77,617,muR,-1.6920577815160225,Priors
2,78,618,muR,-1.7408243093775972,Priors
2,79,619,muR,-1.806369907538283,Priors
2,80,620,muR,-1.8549218706119792,Priors
2,81,621,muR,-1.9326618232876809,Priors
2,82,622,muR,-2.150333031024028,Priors
2,83,623,muR,-2.1075608776938366,Priors
2,84,624,muR,-2.0561197957404955,Priors
2,85,625,muR,-2.0218129395842945,Priors
2,86,626,muR,-2.1041820549191916,Priors
2,87,627,muR,-2.03839307756441,Priors
2,88,628,muR,-2.18782688092556,Priors
2,89,629,muR,-2.186096085072223,Priors
2,90,630,muR,-2.204384009464294,Priors
2,91,631,muR,-2.0730001148678676,Priors
2,92,632,muR,-2.0023357131536015,Priors
2,93,633,muR,-2.0660280787893615,Priors
2,94,634,muR,-1.7392959781220856,Priors
2,95,635,muR,-1.8373403112817661,Priors
2,96,636,muR,-1.5332951461551259,Priors
2,97,637,muR,-1.5074001941141362,Priors
2,98,638,muR,-1.495278522132953,Priors
2,99,639,muR,-1.4544004252773364,Priors
2,100,640,muR,-1.6997574231368788,Priors
2,101,641,muR,-1.573531029695871,Priors
2,102,642,muR,-1.6332405319927972,Priors
2,103,643,muR,-1.7382183244365,Priors
2,104,644,muR,-1.738383627750514,Priors
2,105,645,muR,-1.7420503686083813,Priors
2,106,646,muR,-1.7526702312300435,Priors
2,107,647,muR,-1.7572521852073122,Priors
2,108,648,muR,-1.925052549561128,Priors
2,109,649,muR,-1.987853870230146,Priors
2,110,650,muR,-1.8865128384151286,Priors
2,111,651,muR,-1.8536635010410738,Priors
2,112,652,muR,-2.0730654262543307,Priors
2,113,653,muR,-2.1084408342858225,Priors
2,114,654,muR,-2.108765399676783,Priors
2,115,655,muR,-1.916768968057165,Priors
2,116,656,muR,-1.8772722727611368,Priors
2,117,657,muR,-1.9058450282027755,Priors
2,118,658,muR,-1.8551119644468064,Priors
2,119,659,muR,-1.9138618313045244,Priors
2,120,660,muR,-1.819265654982443,Priors
2,121,661,muR,-1.7046582570997173,Priors
2,122,662,muR,-1.6654453622174736,Priors
2,123,663,muR,-1.620105994840821,Priors
2,124,664,muR,-1.692622777069024,Priors
2,125,665,muR,-1.7977371512882223,Priors
2,126,666,muR,-1.871526814397734,Priors
2,127,667,muR,-1.8553789504165243,Priors
2,128,668,muR,-1.8007778498166762,Priors
2,129,669,muR,-1.7854281146485953,Priors
2,130,670,muR,-1.7099405840158746,Priors
2,131,671,muR,-1.748126773496701,Priors
2,132,672,muR,-1.8765587123818817,Priors
2,133,673,muR,-1.8647011632133845,Priors
2,134,674,muR,-1.8157413503049034,Priors
2,135,675,muR,-1.717393114925027,Priors
2,136,676,muR,-1.635032590877612,Priors
2,137,677,muR,-1.6571185975345204,Priors
2,138,678,muR,-1.649049642177468,Priors
2,139,679,muR,-1.559025016113752,Priors
2,140,680,muR,-1.7112166208319262,Priors
2,141,681,muR,-1.647089452817782,Priors
2,142,682,muR,-1.669422483061618,Priors
2,143,683,muR,-1.6859124978316986,Priors
2,144,684,muR,-1.5354372118649633,Priors
2,145,685,muR,-1.6420848413824167,Priors
2,146,686,muR,-1.6825292326363042,Priors
2,147,687,muR,-1.4556888334487608,Priors
2,148,688,muR,-1.4981675740725446,Priors
2,149,689,muR,-1.5006474158885978,Priors
2,150,690,muR,-1.5295249951583927,Priors
2,151,691,muR,-1.3902192080874909,Priors
2,152,692,muR,-1.5050303168805115,Priors
2,153,693,muR,-1.6012080007999572,Priors
2,154,694,muR,-1.5261894305151045,Priors
2,155,695,muR,-1.482577044228178,Priors
2,156,696,muR,-1.5051904830880947,Priors
2,157,697,muR,-1.550162912798408,Priors
2,158,698,muR,-1.6682170063150754,Priors
2,159,699,muR,-1.6472497188447712,Priors
2,160,700,muR,-1.712620582955938,Priors
2,161,701,muR,-1.6382117918266113,Priors
2,162,702,muR,-1.4992719203527263,Priors
2,163,703,muR,-1.567305807920938,Priors
2,164,704,muR,-1.4249434738478837,Priors
2,165,705,muR,-1.2334753879805667,Priors
2,166,706,muR,-1.4797059929658598,Priors
2,167,707,muR,-1.5784988508197142,Priors
2,168,708,muR,-1.6404263619982349,Priors
2,169,709,muR,-1.6916249635062015,Priors
2,170,710,muR,-1.7499475692449191,Priors
2,171,711,muR,-1.6833634493018403,Priors
2,172,712,muR,-1.6340916566910306,Priors
2,173,713,muR,-1.630856343045016,Priors
2,174,714,muR,-1.621663386669904,Priors
2,175,715,muR,-1.5260153008478505,Priors
2,176,716,muR,-1.353405608130164,Priors
2,177,717,muR,-1.3585326135491298,Priors
2,178,718,muR,-1.2520693943032175,Priors
2,179,719,muR,-1.0991168284124277,Priors
2,180,720,muR,-1.1954675504518373,Priors
2,181,721,muR,-1.1198876146602985,Priors
2,182,722,muR,-0.9961855990383475,Priors
2,183,723,muR,-0.8726176449601367,Priors
2,184,724,muR,-1.0203857387199142,Priors
2,185,725,muR,-0.9547513234945152,Priors
2,186,726,muR,-0.949165383620982,Priors
2,187,727,muR,-0.8442909038364722,Priors
2,188,728,muR,-0.829510265972349,Priors
2,189,729,muR,-0.9395642899915985,Priors
2,190,730,muR,-0.9628593626918067,Priors
2,191,731,muR,-1.0146455751961323,Priors
2,192,732,muR,-1.0247468163442082,Priors
2,193,733,muR,-1.0802309396407634,Priors
2,194,734,muR,-1.272326546367738,Priors
2,195,735,muR,-1.2600961285168115,Priors
2,196,736,muR,-1.2515400791518747,Priors
2,197,737,muR,-1.119023805988699,Priors
2,198,738,muR,-1.1134059925934663,Priors
2,199,739,muR,-1.0713121994104173,Priors
2,200,740,muR,-1.0142071258078456,Priors
2,201,741,muR,-1.028204636567771,Priors
2,202,742,muR,-1.0083363463173058,Priors
2,203,743,muR,-1.04148621342378,Priors
2,204,744,muR,-0.8320387605427993,Priors
2,205,745,muR,-0.9397044610984091,Priors
2,206,746,muR,-1.0715875463941282,Priors
2,207,747,muR,-1.0825978279478583,Priors
2,208,748,muR,-1.2053448334139931,Priors
2,209,749,muR,-1.1831814911254228,Priors
2,210,750,muR,-1.1262657893811323,Priors
2,211,751,muR,-1.303853143153729,Priors
2,212,752,muR,-1.3753056394951777,Priors
2,213,753,muR,-1.5842617954037783,Priors
2,214,754,muR,-1.5829814024876379,Priors
2,215,755,muR,-1.5747827654556283,Priors
2,216,756,muR,-1.474752111655802,Priors
2,217,757,muR,-1.4303307614512737,Priors
2,218,758,muR,-1.6311795285117283,Priors
2,219,759,muR,-1.6209694170767546,Priors
2,220,760,muR,-1.5090855999445405,Priors
2,221,761,muR,-1.394546462460515,Priors
2,222,762,muR,-1.5587550819322717,Priors
2,223,763,muR,-1.5327841914851306,Priors
2,224,764,muR,-1.5782433847203732,Priors
2,225,765,muR,-1.4347936725010475,Priors
2,226,766,muR,-1.3557029485080607,Priors
2,227,767,muR,-1.3728068272140217,Priors
2,228,768,muR,-1.359116161668826,Priors
2,229,769,muR,-1.4421439355850894,Priors
2,230,770,muR,-1.4252104195179727,Priors
2,231,771,muR,-1.5168921106158069,Priors
2,232,772,muR,-1.5475565303496455,Priors
2,233,773,muR,-1.5193486042071702,Priors
2,234,774,muR,-1.433864642628007,Priors
2,235,775,muR,-1.2999619577177208,Priors
2,236,776,muR,-1.2425276393370606,Priors
2,237,777,muR,-1.2709064697262584,Priors
2,238,778,muR,-1.3207571443994999,Priors
2,239,779,muR,-1.494555208725517,Priors
2,240,780,muR,-1.3771770027092958,Priors
2,241,781,muR,-1.4405320786989746,Priors
2,242,782,muR,-1.4580128079501313,Priors
2,243,783,muR,-1.6788493008764667,Priors
2,244,784,muR,-1.8606177960438428,Priors
2,245,785,muR,-1.964236325149449,Priors
2,246,786,muR,-1.8082190417661594,Priors
2,247,787,muR,-1.6845507843708285,Priors
2,248,788,muR,-1.871029667239681,Priors
2,249,789,muR,-1.8334201283569973,Priors
2,250,790,muR,-1.7938820918044154,Priors
2,251,791,muR,-1.895321917721415,Priors
2,252,792,muR,-1.9526009788678742,Priors
2,253,793,muR,-1.8946375225895782,Priors
2,254,794,muR,-1.750690126243691,Priors
2,255,795,muR,-1.759395686635347,Priors
2,256,796,muR,-1.528959507259421,Priors
2,257,797,muR,-1.4042726794638758,Priors
2,258,798,muR,-1.3252395352761874,Priors
2,259,799,muR,-1.3964800958518382,Priors
2,260,800,muR,-1.5917266072540028,Priors
2,261,801,muR,-1.600309165723483,Priors
2,262,802,muR,-1.5414823449397959,Priors
2,263,803,muR,-1.3776961511431314,Priors
2,264,804,muR,-1.3198620945911246,Priors
2,265,805,muR,-1.2095912623624026,Priors
2,266,806,muR,-1.3850975663579774,Priors
2,267,807,muR,-1.3675132084502108,Priors
2,268,808,muR,-1.2128873356595367,Priors
2,269,809,muR,-1.3157869824910582,Priors
